text,cleaned_text,rating,sentiment_label,tokens_word,tokens_subword
"son dùng ok, bn mik rất thích bóng, đẹp giao hàng nhanh","son dùng ok , bn mình rất thích bóng , đẹp giao hàng nhanh",5,tích cực,"son dùng ok , bn mình rất thích bóng , đẹp giao hàng nhanh","son dùng ok , b@@ n mình rất thích bóng , đẹp giao hàng nhanh"
"Lên màu tự nhiên, dịch vụ giao hàng nhanh, sớm hơn dự kiến","lên màu tự_nhiên , dịch_vụ giao hàng nhanh , sớm hơn dự_kiến",5,tích cực,"lên màu tự_nhiên , dịch_vụ giao hàng nhanh , sớm hơn dự_kiến","lên màu tự_nhiên , dịch_vụ giao hàng nhanh , sớm hơn dự_kiến"
"sản phẩm đúng với hình, thơm, giao hàng nhanh hơn dự kiến.","sản_phẩm đúng với hình , thơm , giao hàng nhanh hơn dự_kiến .",5,tích cực,"sản_phẩm đúng với hình , thơm , giao hàng nhanh hơn dự_kiến .","sản_phẩm đúng với hình , thơm , giao hàng nhanh hơn dự_kiến ."
đánh son 1 chập màu lên đậm lắm lun. hồng cam mà chỉ thấy hồng. k phù hợp voi minh. thích trang điểm nhẹ,đánh son 1 chập_màu lên đậm lắm luôn . hồng_cam mà chỉ thấy hồng . không phù_hợp voi_minh . thích trang_điểm nhẹ,3,tích cực,đánh son 1 chập_màu lên đậm lắm luôn . hồng_cam mà chỉ thấy hồng . không phù_hợp voi_minh . thích trang_điểm nhẹ,đánh son 1 chập_@@ màu lên đậm lắm luôn . hồng_@@ cam mà chỉ thấy hồng . không phù_hợp vo@@ i_@@ minh . thích trang_điểm nhẹ
mình nhận được hàng rồi hàng giống hình nhìn đẹp mình rất ung y cảm ơn shop nha,mình nhận được hàng rồi hàng giống_hình nhìn đẹp mình rất ung_y cảm_ơn shop_nha,4,tích cực,mình nhận được hàng rồi hàng giống_hình nhìn đẹp mình rất ung_y cảm_ơn shop_nha,mình nhận được hàng rồi hàng giống_@@ hình nhìn đẹp mình rất ung_@@ y cảm_ơn sho@@ p_@@ nha
Là màu pink hơm có cam. Nhưng mà màu truyền thống son gió đó giờ mình xài vậy r. Nên vẫn thích.,là màu pink hơm có cam . nhưng_mà màu truyền_thống son_gió đó giờ mình dùng vậy rồi . nên vẫn thích .,4,tích cực,là màu pink hơm có cam . nhưng_mà màu truyền_thống son_gió đó giờ mình dùng vậy rồi . nên vẫn thích .,là màu pin@@ k h@@ ơm có cam . nhưng_mà màu truyền_thống son_@@ gió đó giờ mình dùng vậy rồi . nên vẫn thích .
"Son bám lâu trôi, màu tự nhiên, làm mướt môi, giữ mềm môi trong thời gian dài","son bám lâu trôi , màu tự_nhiên , làm mướt môi , giữ mềm môi trong thời_gian dài",5,tích cực,"son bám lâu trôi , màu tự_nhiên , làm mướt môi , giữ mềm môi trong thời_gian dài","son bám lâu trôi , màu tự_nhiên , làm mướt môi , giữ mềm môi trong thời_gian dài"
Đánh 1 hồi vẫn bị khô môi và cảm thấy còn nghiêm trọng hơn khi chưa dùng,đánh 1 hồi vẫn bị khô môi và cảm_thấy còn nghiêm_trọng hơn khi chưa dùng,2,tiêu cực,đánh 1 hồi vẫn bị khô môi và cảm_thấy còn nghiêm_trọng hơn khi chưa dùng,đánh 1 hồi vẫn bị khô môi và cảm_thấy còn nghiêm_trọng hơn khi chưa dùng
mình nhận được hàng rất thích sp ? sẽ luôn ủng hộ mong tiki có nhiều hàng chuẩn,mình nhận được hàng rất thích sp ? sẽ luôn ủng_hộ mong tiki có nhiều hàng chuẩn,5,tích cực,mình nhận được hàng rất thích sp ? sẽ luôn ủng_hộ mong tiki có nhiều hàng chuẩn,mình nhận được hàng rất thích sp ? sẽ luôn ủng_hộ mong ti@@ ki có nhiều hàng chuẩn
"Giao hàng nhanh, đóng gói kỹ càng,rất vừa ý.......","giao hàng nhanh , đóng_gói kỹ_càng , rất vừa_ý .",4,tích cực,"giao hàng nhanh , đóng_gói_kỹ_càng , rất vừa_ý .","giao hàng nhanh , đóng_gói kỹ_càng , rất vừa_ý ."
"Son dùng rất tốt, lên màu nhẹ, phù hợp với những người thích trang điểm nhẹ. giúp giảm khô môi sau vài lần sử dụng","son dùng rất tốt , lên màu nhẹ , phù_hợp với những người thích trang_điểm nhẹ . giúp giảm khô môi sau vài lần sử_dụng",5,tích cực,"son dùng rất tốt , lên màu nhẹ , phù_hợp với những người thích trang_điểm nhẹ . giúp giảm khô môi sau vài lần sử_dụng","son dùng rất tốt , lên màu nhẹ , phù_hợp với những người thích trang_điểm nhẹ . giúp giảm khô môi sau vài lần sử_dụng"
sp đẹp lắm đóng gói kĩ càng nhân viên nhiệt tình,sp đẹp lắm đóng_gói kĩ càng nhân_viên nhiệt_tình,5,tích cực,sp đẹp lắm đóng_gói kĩ càng nhân_viên nhiệt_tình,sp đẹp lắm đóng_gói kĩ càng nhân_viên nhiệt_tình
Sản phẩm son hơi bị rích khi sơn môi.Khó sử dụng màu son không giống như miêu tả trên hình,sản_phẩm son_hơi bị rích khi sơn môi . khó sử_dụng màu son không giống như miêu_tả trên hình,3,tiêu cực,sản_phẩm son_hơi bị rích khi sơn môi . khó sử_dụng màu son không giống như miêu_tả trên hình,sản_phẩm son_@@ hơi bị rích khi sơn môi . khó sử_dụng màu son không giống như miêu_tả trên hình
Mọi người lưu ý son khi đánh lên môi sẽ thiên về màu hồng nhiều hơn nhé. Sản phẩm dưỡng tốt,mọi người lưu_ý son khi đánh lên môi sẽ thiên về màu hồng nhiều hơn nhé . sản_phẩm dưỡng tốt,5,tích cực,mọi người lưu_ý_son khi đánh lên môi sẽ thiên về màu hồng nhiều hơn nhé . sản_phẩm_dưỡng tốt,mọi người lưu_ý son khi đánh lên môi sẽ thiên về màu hồng nhiều hơn nhé . sản_phẩm dưỡng tốt
Có hiệu quả trị gàu Tốt nhưng lại làm khô tóc và tôi cũng đang nghi ngờ sản phẩm vừa trị gàu vừa có các thành phần hoá học khác kích thích gàu phát triển trở lại nhanh hơn nên dùng thường xuyên thì tóc sẽ khô mà ngưng thì gàu lại xuất hiện nhiều hơn cả trước khi chưa từng dùng qua sản phẩm.,có hiệu_quả trị_gàu tốt nhưng lại làm khô_tóc và tôi cũng đang nghi_ngờ sản_phẩm vừa trị_gàu vừa có các thành_phần hóa_học khác kích_thích gàu phát_triển trở_lại nhanh hơn nên dùng thường_xuyên thì tóc sẽ khô mà ngưng thì gàu lại xuất_hiện nhiều hơn cả trước khi chưa từng dùng qua sản_phẩm .,3,tích cực,có hiệu_quả trị_gàu tốt nhưng lại làm khô_tóc và tôi cũng đang nghi_ngờ sản_phẩm vừa trị_gàu vừa có các thành_phần hóa_học khác kích_thích gàu phát_triển trở_lại nhanh hơn nên dùng thường_xuyên thì tóc sẽ khô mà ngưng thì gàu lại xuất_hiện nhiều hơn cả trước khi chưa từng dùng qua sản_phẩm .,có hiệu_quả trị_@@ gàu tốt nhưng lại làm khô@@ _t@@ óc và tôi cũng đang nghi_ngờ sản_phẩm vừa trị_@@ gàu vừa có các thành_phần h@@ ó@@ a_học khác kích_thích gàu phát_triển trở_lại nhanh hơn nên dùng thường_xuyên thì tóc sẽ khô mà ngưng thì gàu lại xuất_hiện nhiều hơn cả trước khi chưa từng dùng qua sản_phẩm .
Đúng mẫu mã chất lượng phải đợi dùng thử,đúng mẫu_mã chất_lượng lượng phải đợi dùng thử,5,tích cực,đúng mẫu_mã chất_lượng_lượng phải đợi dùng thử,đúng mẫu_mã chất_lượng lượng phải đợi dùng thử
"Sp tốt chất lượng,đóng gói ổn còn hiệu quả thì đợi sau khi sử dụng nếu tốt sẽ ủng hộ tiếp","sp tốt chất_lượng lượng , đóng_gói ổn còn hiệu_quả thì đợi sau khi sử_dụng nếu tốt sẽ ủng_hộ tiếp",5,tích cực,"sp tốt chất_lượng_lượng , đóng_gói ổn còn hiệu_quả thì đợi sau khi sử_dụng nếu tốt sẽ ủng_hộ tiếp","sp tốt chất_lượng lượng , đóng_gói ổn còn hiệu_quả thì đợi sau khi sử_dụng nếu tốt sẽ ủng_hộ tiếp"
H mik mua xài lại rất là ok,giờ mình mua dùng lại rất là ok,5,tích cực,giờ mình mua dùng lại rất là ok,giờ mình mua dùng lại rất là ok
"Chưa sd nhưng vẫn cho shop 5* , giao hàng nhanh đóng gói cẩn thận","chưa sd nhưng vẫn cho shop 5 , giao hàng nhanh đóng_gói cẩn_thận",5,tích cực,"chưa sd nhưng vẫn cho shop 5 , giao hàng nhanh đóng_gói cẩn_thận","chưa s@@ d nhưng vẫn cho shop 5 , giao hàng nhanh đóng_gói cẩn_thận"
nice,nice,5,tích cực,nice,n@@ ice
Mới dùng chưa biết td,mới dùng chưa biết td,5,tích cực,mới dùng chưa biết td,mới dùng chưa biết td
"Giao hàng nhanh, gội sạch, nhưng KHÔNG HẾT GÀU","giao hàng nhanh , gội sạch , nhưng không hết gàu",5,tích cực,"giao hàng nhanh , gội sạch , nhưng không hết gàu","giao hàng nhanh , gội sạch , nhưng không hết gàu"
Công dụng thật tuyệt vời,công_dụng thật tuyệt_vời,5,tích cực,công_dụng thật tuyệt_vời,công_dụng thật tuyệt_vời
Sạch gầu mùi hương nhẹ rất tốt,sạch gầu mùi hương nhẹ rất tốt,5,tích cực,sạch gầu mùi hương nhẹ rất tốt,sạch gầu mùi hương nhẹ rất tốt
Làm sạch hiệu quả,làm sạch hiệu_quả,5,tích cực,làm sạch hiệu_quả,làm sạch hiệu_quả
"Dầu gội chất lượng,rất tuyệt vời rất ok","dầu_gội chất_lượng lượng , rất tuyệt_vời rất ok",5,tích cực,"dầu_gội chất_lượng_lượng , rất tuyệt_vời rất ok","dầu_gội chất_lượng lượng , rất tuyệt_vời rất ok"
Good,good,5,tích cực,good,good
Sản phẩm chất lượng. Mình mới gội 1 lần đã thấy hết ngứa. Hy vọng sử dụng thêm nhiều lần sẽ cải thiện các vết đỏ do gàu.,sản_phẩm chất_lượng lượng . mình mới gội 1 lần đã thấy hết ngứa . hy_vọng sử_dụng thêm nhiều lần sẽ cải_thiện các vết đỏ do gàu .,5,tích cực,sản_phẩm chất_lượng_lượng . mình mới gội 1 lần đã thấy hết ngứa . hy_vọng sử_dụng thêm nhiều lần sẽ cải_thiện các vết đỏ do gàu .,sản_phẩm chất_lượng lượng . mình mới gội 1 lần đã thấy hết ngứa . hy_vọng sử_dụng thêm nhiều lần sẽ cải_thiện các vết đỏ do gàu .
"Mình chưa dùng nhưng hy vọng hết gàu, nắp hàng bị sút phân nửa thấy dc mọi thứ bên trong, lần này tiki gói hàng kém quá","mình chưa dùng nhưng hy_vọng hết gàu , nắp hàng bị sút phân_nửa thấy được mọi thứ bên trong , lần này tiki_gói hàng kém quá",5,tiêu cực,"mình chưa dùng nhưng hy_vọng hết gàu , nắp hàng bị sút phân_nửa thấy được mọi thứ bên trong , lần này tiki_gói hàng kém quá","mình chưa dùng nhưng hy_vọng hết gàu , nắp hàng bị sút phân_nửa thấy được mọi thứ bên trong , lần này ti@@ ki_@@ gói hàng kém quá"
Dầu gội quá tốt gội mà hết ngứa da đầu cho shop 5 sao,dầu gội quá tốt_gội mà hết ngứa da_đầu cho shop 5 sao,5,tích cực,dầu gội quá tốt_gội mà hết ngứa da_đầu cho shop 5 sao,dầu gội quá tốt_@@ gội mà hết ngứa da_@@ đầu cho shop 5 sao
Gôd,gôd,5,tích cực,gôd,g@@ ô@@ d
"giao hàng nhanh, vì chưa xài nên chưa biết kết quả như thế nào","giao hàng nhanh , vì chưa dùng nên chưa biết kết_quả như_thế_nào",5,tích cực,"giao hàng nhanh , vì chưa dùng nên chưa biết kết_quả như_thế_nào","giao hàng nhanh , vì chưa dùng nên chưa biết kết_quả như_thế_nào"
Mùi hương thơm dịu. Sạch gàu. Date xa,mùi hương thơm_dịu . sạch gàu . hạn sử_dụng xa,5,tích cực,mùi hương_thơm_dịu . sạch gàu . hạn sử_dụng xa,mùi hương thơm_@@ dịu . sạch gàu . hạn sử_dụng xa
Xài nhiều lần. Rất tốt,dùng nhiều lần . rất tốt,5,tích cực,dùng nhiều lần . rất tốt,dùng nhiều lần . rất tốt
Chính sách càng ngày càng tệ,chính_sách càng_ngày_càng tệ,1,tiêu cực,chính_sách càng_ngày_càng tệ,chính_sách càng_ngày_càng tệ
"dầu gội giảm ngứa da đầu ,tóc không khô, dao hàng nhanh .","dầu_gội giảm ngứa da đầu , tóc không khô , dao hàng nhanh .",5,tích cực,"dầu_gội giảm ngứa da đầu , tóc không khô , dao hàng nhanh .","dầu_gội giảm ngứa da đầu , tóc không khô , dao hàng nhanh ."
"Không gây khô tóc, Sachs gaug","không gây khô tóc , sachs gaug",5,tích cực,"không gây khô tóc , sachs gaug","không gây khô tóc , sa@@ chs g@@ au@@ g"
Ổn giao nhanh sẽ mua tiếp khi cần,ổn giao nhanh sẽ mua tiếp khi cần,5,tích cực,ổn giao nhanh sẽ mua tiếp khi cần,ổn giao nhanh sẽ mua tiếp khi cần
"Mùi dễ chịu , không gây khô tóc","mùi dễ_chịu , không gây khô tóc",5,tích cực,"mùi dễ_chịu , không gây khô tóc","mùi dễ_chịu , không gây khô tóc"
giao nhanh.mình từng sài rồi hết ngứa và gàu. ngưng xài thì gàu trở lại nha,giao nhanh . mình từng dùng rồi hết ngứa và gàu . ngưng dùng thì gàu trở_lại nha,4,tích cực,giao nhanh . mình từng dùng rồi hết ngứa và gàu . ngưng dùng thì gàu trở_lại nha,giao nhanh . mình từng dùng rồi hết ngứa và gàu . ngưng dùng thì gàu trở_lại nha
Oki,oki,5,tích cực,oki,o@@ ki
"Dầu gội Selsun trị gàu rất tốt, không còn nỗi lo về gàu khi mùa hè nóng nực đến, cách 2, 3 ngày mình mới gội đầu lại vẫn không lo gàu sẽ xuất hiện lại nữa, mình rất hài lòng về sản phẩm nha, hihi, giao hàng lại rất nhanh chóng nữa, cảm ơn Selsun và Tiki nhé! Mọi người nên mua sản phẩm này nha! 10 điểm cho chất lượng!","dầu_gội selsun_trị gàu rất tốt , không còn nỗi lo về gàu khi mùa hè nóng_nực đến , cách 2 , 3 ngày mình mới gội đầu lại vẫn không lo gàu sẽ xuất_hiện lại nữa , mình rất hài_lòng về sản_phẩm nha , hihi , giao hàng lại rất nhanh_chóng nữa , cảm_ơn selsun và tiki nhé ! mọi người nên mua sản_phẩm này nha ! 10 điểm cho chất_lượng lượng !",5,tích cực,"dầu_gội selsun_trị gàu rất tốt , không còn nỗi lo về gàu khi mùa hè nóng_nực đến , cách 2 , 3 ngày mình mới gội đầu lại vẫn không lo gàu sẽ xuất_hiện lại nữa , mình rất hài_lòng về sản_phẩm_nha , hihi , giao hàng lại rất nhanh_chóng nữa , cảm_ơn selsun và tiki nhé ! mọi người nên mua sản_phẩm này nha ! 10 điểm cho chất_lượng_lượng !","dầu_gội sel@@ su@@ n_trị gàu rất tốt , không còn nỗi lo về gàu khi mùa hè nóng_nực đến , cách 2 , 3 ngày mình mới gội đầu lại vẫn không lo gàu sẽ xuất_hiện lại nữa , mình rất hài_lòng về sản_phẩm nha , hi@@ hi , giao hàng lại rất nhanh_chóng nữa , cảm_ơn sel@@ sun và ti@@ ki nhé ! mọi người nên mua sản_phẩm này nha ! 10 điểm cho chất_lượng lượng !"
sử dụng rất tốt,sử_dụng rất tốt,5,tích cực,sử_dụng rất tốt,sử_dụng rất tốt
"sản phẩm rất tuyệt, dùng rất ok nè, tiki hiao hàng cực nhanh, đóng gói cẩn thận, sẽ ủng hộ tiki nhìu nè","sản_phẩm rất tuyệt , dùng rất ok nè , tiki hiao hàng cực nhanh , đóng_gói cẩn_thận , sẽ ủng_hộ tiki nhìu nè",5,tích cực,"sản_phẩm rất tuyệt , dùng rất ok nè , tiki hiao hàng cực nhanh , đóng_gói cẩn_thận , sẽ ủng_hộ tiki nhìu nè","sản_phẩm rất tuyệt , dùng rất ok nè , ti@@ ki hi@@ ao hàng cực nhanh , đóng_gói cẩn_thận , sẽ ủng_hộ ti@@ ki nh@@ ìu nè"
sản phẩm ok. giao hàng nhanh. Thanks shop,sản_phẩm ok . giao hàng nhanh . thanks shop,5,tích cực,sản_phẩm ok . giao hàng nhanh . thanks shop,sản_phẩm ok . giao hàng nhanh . than@@ ks shop
